form,tag,count
사나이,NNG,56
볼,NNG,56
조각,NNG,56
무대,NNG,56
주인공,NNG,56
너희,NP,56
music,SL,56
yo,SL,56
ain,SL,56
gon,SL,56
illa,SL,56
twit,SL,56
잘나,VA,56
세,VV,56
잡히,VV,56
알아보,VV,56
래도,EC,55
으리,EC,55
어다,EC,55
을께,EF,55
에게서,JKB,55
쯤,NNB,55
기,NNG,55
뺨,NNG,55
온몸,NNG,55
벽,NNG,55
중요,NNG,55
이번,NNG,55
연락,NNG,55
라라라,NNP,55
tonight,SL,55
sexy,SL,55
hold,SL,55
said,SL,55
gimme,SL,55
game,SL,55
wake,SL,55
내려오,VV,55
고르,VV,55
들어오,VV,55
코,NNG,54
지난날,NNG,54
만,NR,54
love,SL,54
mess,SL,54
baby,SL,54
b,SL,54
아깝,VA,54
벅차,VA,54
놀리,VV,54
벌,VV,54
번지,VV,54
데리,VV,54
정하,VV,54
히,XSM,54
던가,EC,53
는다,EC,53
ᆯ래요,EF,53
멍하니,MAG,53
일,NNB,53
뻔,NNB,53
기적,NNG,53
애인,NNG,53
축복,NNG,53
변명,NNG,53
입맞춤,NNG,53
셋,NR,53
dream,SL,53
push,SL,53
무겁,VA,53
여리,VA,53
달,VV,53
야위,VV,53
시들,VV,53
올라가,VV,53
따라가,VV,53
바르,VV,53
애태우,VV,53
망가지,VV,53
밀어내,VV,53
어야지,EF,52
오오,IC,52
아니,MAG,52
마냥,MAG,52
골목길,NNG,52
어머니,NNG,52
나무,NNG,52
유혹,NNG,52
등,NNG,52
틈,NNG,52
오해,NNG,52
습관,NNG,52
happy,SL,52
play,SL,52
everyday,SL,52
blah,SL,52
star,SL,52
gee,SL,52
rookie,SL,52
peek,SL,52
모질,VA,52
진하,VA,52
알아주,VV,52
눈감,VV,52
드리,VX,52
저,IC,51
자,IC,51
우우,MAG,51
오히려,MAG,51
초,NNB,51
물결,NNG,51
멍,NNG,51
빗속,NNG,51
먼지,NNG,51
짜증,NNG,51
손짓,NNG,51
두려움,NNG,51
연습,NNG,51
십,NR,51
summer,SL,51
n,SL,51
your,SL,51
honey,SL,51
oh,SL,51
together,SL,51
환하,VA,51
흐느끼,VV,51
속,VV,51
자르,VV,51
반하,VV,51
어이,MAG,50
어떻게,MAG,50
완전,MAG,50
나비,NNG,50
손가락,NNG,50
발끝,NNG,50
우,NNP,50
랄라,NNP,50
ve,SL,50
wait,SL,50
babe,SL,50
never,SL,50
v,SL,50
beautiful,SL,50
magic,SL,50
낫,VA,50
잠기,VV,50
다며,EC,49
더라,EF,49
이,IC,49
전혀,MAG,49
분명,MAG,49
차마,MAG,49
조금씩,MAG,49
자,NNB,49
몸짓,NNG,49
언덕,NNG,49
짐,NNG,49
투명,NNG,49
friend,SL,49
us,SL,49
everything,SL,49
hate,SL,49
move,SL,49
face,SL,49
alone,SL,49
turn,SL,49
did,SL,49
three,SL,49
fall,SL,49
step,SL,49
무디,VA,49
맺,VV,49
박히,VV,49
메,VV,49
흘러내리,VV,49
서성이,VV,49
누르,VV,49
찬란,XR,49
제대로,MAG,48
빙빙,MAG,48
일루,MAG,48
마리,NNB,48
부모,NNG,48
가시,NNG,48
방울,NNG,48
최고,NNG,48
행동,NNG,48
우주,NNG,48
독,NNG,48
to,SL,48
lover,SL,48
ola,SL,48
missing,SL,48
touch,SL,48
summer,SL,48
dun,SL,48
넘어가,VV,48
높이,VV,48
음,EF,47
자꾸자꾸,MAG,47
유난히,MAG,47
두근두근,MAG,47
또한,MAG,47
그럼,MAJ,47
점,NNB,47
그늘,NNG,47
섬,NNG,47
커피,NNG,47
오랜만,NNG,47
토요일,NNG,47
불꽃,NNG,47
소원,NNG,47
한잔,NNG,47
티,NNG,47
사랑해요,NNP,47
랄랄랄라,NNP,47
그곳,NP,47
몇,NR,47
dj,SL,47
two,SL,47
real,SL,47
leave,SL,47
heaven,SL,47
ok,SL,47
bad,SL,47
기나길,VA,47
짙,VA,47
멎,VV,47
두근거리,VV,47
키우,VV,47
지요,EC,46
ᆯ까요,EC,46
였,EP,46
려는,ETM,46
저리,MAG,46
살,NNB,46
라라라,NNG,46
상관,NNG,46
일상,NNG,46
she,SL,46
keep,SL,46
cuz,SL,46
toc,SL,46
clap,SL,46
trouble,SL,46
풀리,VV,46
세우,VV,46
으리,EF,45
란,JX,45
아마도,MAG,45
굳이,MAG,45
맘대로,MAG,45
곳,NNB,45
숲,NNG,45
줄기,NNG,45
나날,NNG,45
공간,NNG,45
분위기,NNG,45
m,SL,45
sweet,SL,45
going,SL,45
n,SL,45
than,SL,45
goes,SL,45
top,SL,45
sorry,SL,45
차,VA,45
달아나,VV,45
넘어지,VV,45
책임지,VV,45
말리,VV,45
울렁,XR,45
시키,XSV,45
는다면,EC,44
으시,EP,44
헤이,IC,44
예예예,IC,44
곧,MAG,44
다만,MAG,44
진짜로,MAG,44
편,NNB,44
피,NNG,44
설레임,NNG,44
몫,NNG,44
카페,NNG,44
전화번호,NNG,44
문자,NNG,44
주문,NNG,44
난리,NNG,44
나나,NNP,44
tu,SL,44
kiss,SL,44
boo,SL,44
everyday,SL,44
na,SL,44
yes,SL,44
챙기,VV,44
우,EC,43
을까요,EF,43
한테,JKB,43
훨씬,MAG,43
단지,MAG,43
당당,MAG,43
그런데,MAJ,43
원,NNB,43
살,NNG,43
땀,NNG,43
약,NNG,43
눈앞,NNG,43
잔인,NNG,43
이기,NNG,43
선명,NNG,43
라랄라,NNP,43
저기,NP,43
her,SL,43
stay,SL,43
boys,SL,43
yeh,SL,43
if,SL,43
got,SL,43
something,SL,43
move,SL,43
ice,SL,43
kitsch,SL,43
어리석,VA,43
어딨,VA,43
강하,VA,43
뿌리,VV,43
눌,VV,43
끌,VV,43
푸,VV,43
손잡,VV,43
넘기,VV,43
매달리,VV,43
고치,VV,43
겪,VV,43
싸늘,XR,43
을래,EC,42
구나,EF,42
는가,EF,42
우우,IC,42
내일,MAG,42
근,NNB,42
선,NNG,42
고요,NNG,42
강,NNG,42
미움,NNG,42
병,NNG,42
설명,NNG,42
법,NNG,42
외톨이,NNG,42
around,SL,42
show,SL,42
g,SL,42
beat,SL,42
god,SL,42
hit,SL,42
feel,SL,42
new,SL,42
doo,SL,42
click,SL,42
likey,SL,42
험하,VA,42
끝없,VA,42
따스하,VA,42
소중하,VA,42
끼,VV,42
닫히,VV,42
얼,VV,42
넣,VV,42
일으키,VV,42
차오르,VV,42
나가,VX,42
조용,XR,42
ᆫ걸,EC,41
네,IC,41
겨우,MAG,41
목숨,NNG,41
애원,NNG,41
속삭임,NNG,41
침묵,NNG,41
책,NNG,41
소망,NNG,41
평화,NNG,41
편안,NNG,41
날씨,NNG,41
순수,NNG,41
전화기,NNG,41
be,SL,41
disco,SL,41
blah,SL,41
24,SN,41
새하얗,VA,41
메마르,VA,41
좁,VA,41
비웃,VV,41
찢어지,VV,41
달려오,VV,41
펼치,VV,41
읽,VV,41
찍,VV,41
아아아아,IC,40
머,IC,40
흠뻑,MAG,40
완전히,MAG,40
부,NNG,40
반지,NNG,40
생,NNG,40
립스틱,NNG,40
감당,NNG,40
바램,NNG,40
could,SL,40
been,SL,40
eyes,SL,40
party,SL,40
side,SL,40
live,SL,40
hear,SL,40
rain,SL,40
must,SL,40
they,SL,40
okay,SL,40
dan,SL,40
dumb,SL,40
반갑,VA,40
귀찮,VA,40
날으,VV,40
지새,VV,40
늦,VV,40
쫓,VV,40
쏟,VV,40
틀,VV,40
다투,VV,40
흔,XR,40
지루,XR,40
라,EF,39
랑,JC,39
깜짝,MAG,39
훨훨,MAG,39
구두,NNG,39
아빠,NNG,39
나그네,NNG,39
가사,NNG,39
생명,NNG,39
글자,NNG,39
냉정,NNG,39
피곤,NNG,39
인정,NNG,39
김,NNP,39
j,SL,39
lady,SL,39
cuz,SL,39
lonely,SL,39
nothing,SL,39
loving,SL,39
hold,SL,39
for,SL,39
only,SL,39
yeah,SL,39
boo,SL,39
굳,VA,39
네모나,VA,39
우습,VA,39
새우,VV,39
벗,VV,39
거리,VV,39
다가서,VV,39
녹이,VV,39
건만,EC,38
더라면,EC,38
리,EF,38
외로이,MAG,38
종일,MAG,38
힘껏,MAG,38
금방,MAG,38
바람,NNB,38
체,NNB,38
모래,NNG,38
한번,NNG,38
술잔,NNG,38
편,NNG,38
라라라라,NNG,38
눈가,NNG,38
인형,NNG,38
굿바이,NNG,38
의심,NNG,38
랩,NNG,38
tv,SL,38
ever,SL,38
left,SL,38
listen,SL,38
ok,SL,38
cause,SL,38
remember,SL,38
stay,SL,38
know,SL,38
end,SL,38
shy,SL,38
control,SL,38
wanna,SL,38
smoke,SL,38
어설프,VA,38
늘,VV,38
기,VV,38
물,VV,38
닫,VV,38
들키,VV,38
아련,XR,38
하염없이,MAG,37
수없이,MAG,37
지금껏,MAG,37
멜로디,NNG,37
철,NNG,37
울음,NNG,37
돌,NNG,37
떡,NNG,37
조심,NNG,37
점,NNG,37
만약,NNG,37
조명,NNG,37
마법,NNG,37
잔소리,NNG,37
정,NNP,37
listen,SL,37
walk,SL,37
wow,SL,37
ti,SL,37
alive,SL,37
ride,SL,37
roll,SL,37
mister,SL,37
shadow,SL,37
12,SN,37
답답하,VA,37
사무치,VV,37
팔,VV,37
불타,VV,37
놓이,VV,37
섞이,VV,37
도망가,VV,37
시원,XR,37
깨끗이,MAG,36
억지로,MAG,36
매번,MAG,36
말,NNB,36
욕,NNG,36
불행,NNG,36
폼,NNG,36
입가,NNG,36
반쪽,NNG,36
얼음,NNG,36
디기디,NNG,36
방법,NNG,36
워워워,NNG,36
주먹,NNG,36
힙합,NNG,36
냉면,NNG,36
into,SL,36
smile,SL,36
won,SL,36
coming,SL,36
off,SL,36
o,SL,36
feeling,SL,36
promise,SL,36
cry,SL,36
black,SL,36
dovey,SL,36
새빨갛,VA,36
노랗,VA,36
저물,VV,36
흩날리,VV,36
덮,VV,36
으르렁,XR,36
ᆫ들,EC,35
네요,EC,35
에라,IC,35
쓸쓸히,MAG,35
별로,MAG,35
뜻대로,MAG,35
쿵쿵,MAG,35
전,MM,35
이,NNB,35
법,NNB,35
줄,NNG,35
천국,NNG,35
핑계,NNG,35
장미꽃,NNG,35
휘파람,NNG,35
자랑,NNG,35
발자국,NNG,35
번호,NNG,35
걔,NP,35
our,SL,35
here,SL,35
air,SL,35
forever,SL,35
days,SL,35
ring,SL,35
tic,SL,35
issue,SL,35
푸르르,VA,35
부끄럽,VA,35
덥,VA,35
해보,VV,35
구르,VV,35
알리,VV,35
꿇,VV,35
엇갈리,VV,35
부시,VV,35
굴,VV,35
간절,XR,35
지독,XR,35
질,XSN,35
ᆷ,Z_CODA,35
ᆯ래요,EC,34
ᆯ지라도,EC,34
잖아,EC,34
대,EC,34
아아아,IC,34
싹,MAG,34
평생,MAG,34
바,NNB,34
쪽,NNB,34
명,NNB,34
어머님,NNG,34
메아리,NNG,34
시련,NNG,34
봄날,NNG,34
어젯밤,NNG,34
넋,NNG,34
골목,NNG,34
투정,NNG,34
아버지,NNG,34
이후,NNG,34
무시,NNG,34
가식,NNG,34
집착,NNG,34
사랑은,NNP,34
set,SL,34
orange,SL,34
alice,SL,34
rock,SL,34
night,SL,34
home,SL,34
myself,SL,34
breath,SL,34
hit,SL,34
bling,SL,34
bout,SL,34
because,SL,34
girls,SL,34
la,SL,34
knock,SL,34
허전하,VA,34
날카롭,VA,34
걸어오,VV,34
두드리,VV,34
나서,VV,34
밀,VV,34
가르,VV,34
예요,EC,33
거든,EC,33
렴,EF,33
와,IC,33
이나,JC,33
정녕,MAG,33
어찌,MAG,33
밤새,MAG,33
똑같이,MAG,33
확,MAG,33
그만큼,MAG,33
허무,NNG,33
소낙비,NNG,33
지네,NNG,33
주머니,NNG,33
숨소리,NNG,33
유리,NNG,33
행진,NNG,33
유일,NNG,33
워우워,NNG,33
공기,NNG,33
like,SL,33
to,SL,33
come,SL,33
should,SL,33
big,SL,33
break,SL,33
put,SL,33
alright,SL,33
day,SL,33
ready,SL,33
fiction,SL,33
pum,SL,33
헛되,VA,33
더럽,VA,33
떠돌,VV,33
뺏,VV,33
지새우,VV,33
틀리,VV,33
뒤돌아서,VV,33
홀리,VV,33
아리송,XR,33
충분,XR,33
두근,XR,33
여,XSN,33
제,XSN,33
ᆯ라,EC,32
습니다,EF,32
ᆯ걸,EF,32
자주,MAG,32
서러움,NNG,32
겉,NNG,32
처,NNG,32
우정,NNG,32
가난,NNG,32
뛰뛰,NNG,32
목화밭,NNG,32
색깔,NNG,32
색,NNG,32
라디오,NNG,32
허리,NNG,32
사치,NNG,32
스타일,NNG,32
현아,NNP,32
die,SL,32
try,SL,32
best,SL,32
find,SL,32
lay,SL,32
another,SL,32
follow,SL,32
minute,SL,32
everything,SL,32
follow,SL,32
fresh,SL,32
lollipop,SL,32
diva,SL,32
dong,SL,32
hello,SL,32
bubble,SL,32
simple,SL,32
bum,SL,32
반하,VA,32
느리,VA,32
깨물,VV,32
얼룩지,VV,32
거두,VV,32
기울이,VV,32
떨구,VV,32
통하,VV,32
뱉,VV,32
편,XR,32
렴,EC,31
오,EF,31
ᆯ거야,EF,31
일랑,JX,31
충분히,MAG,31
라,NNG,31
짝,NNG,31
괴로움,NNG,31
당장,NNG,31
축제,NNG,31
소년,NNG,31
손끝,NNG,31
주저,NNG,31
오랫동안,NNG,31
안부,NNG,31
벚꽃,NNG,31
북,NNP,31
오늘밤,NNP,31
where,SL,31
three,SL,31
miss,SL,31
waiting,SL,31
d,SL,31
hi,SL,31
dancing,SL,31
lovely,SL,31
crazy,SL,31
7,SN,31
5,SN,31
이르,VA,31
쓸,VV,31
닫,VV,31
풀,VV,31
벌리,VV,31
들려주,VV,31
물어보,VV,31
꾸미,VV,31
도와주,VV,31
ᆸ시다,EC,30
으라고,EC,30
다니,EC,30
가,JX,30
슬피,MAG,30
몹시,MAG,30
내리,MAG,30
비록,MAG,30
감히,MAG,30
덜,MAG,30
맘껏,MAG,30
삑,MAG,30
고,MM,30
거리,NNB,30
녀석,NNB,30
야속,NNG,30
밤새,NNG,30
풀잎,NNG,30
글,NNG,30
자,NNG,30
무심,NNG,30
절망,NNG,30
수록,NNG,30
농담,NNG,30
대화,NNG,30
질투,NNG,30
생활,NNG,30
덤,NNG,30
첨,NNG,30
연애,NNG,30
언니,NNG,30
드라마,NNG,30
엉덩이,NNG,30
난나,NNP,30
right,SL,30
where,SL,30
we,SL,30
p,SL,30
gone,SL,30
thang,SL,30
dream,SL,30
ha,SL,30
supa,SL,30
young,SL,30
muzik,SL,30
donna,SL,30
lo,SL,30
낮,VA,30
욕하,VV,30
밀리,VV,30
헤메,VV,30
오가,VV,30
어리,VV,30
때리,VV,30
띄,VV,30
신,VV,30
잊혀지,VV,30
찌르,VV,30
기억나,VV,30
대이,VV,30
일어서,VV,30
떠나보내,VV,30
묶이,VV,30
망치,VV,30
녹아내리,VV,30
사소,XR,30
면은,EC,29
구,EC,29
음,EC,29
ᆫ가요,EC,29
ᆯ게요,EC,29
우아,IC,29
실컷,MAG,29
온종일,MAG,29
갈수록,MAG,29
맨,MM,29
월,NNB,29
장,NNB,29
갈대,NNG,29
꾀꼬리,NNG,29
등불,NNG,29
치마,NNG,29
종이,NNG,29
라라라라라,NNG,29
여기저기,NNG,29
형,NNG,29
변화,NNG,29
로맨스,NNG,29
다운,NNG,29
이,NR,29
as,SL,29
birthday,SL,29
honey,SL,29
were,SL,29
thing,SL,29
story,SL,29
worry,SL,29
k,SL,29
long,SL,29
out,SL,29
club,SL,29
many,SL,29
they,SL,29
life,SL,29
thank,SL,29
whoa,SL,29
chu,SL,29
super,SL,29
spicy,SL,29
”,SSC,29
“,SSO,29
친하,VA,29
울먹이,VV,29
토라지,VV,29
젓,VV,29
적,VV,29
싫어하,VV,29
불,XPN,29
복잡,XR,29
던지,EC,28
지요,EF,28
ᆫ대,EF,28
다던,ETM,28
하하,IC,28
에다,JKB,28
라도,JX,28
변함없이,MAG,28
새로,MAG,28
이내,MAG,28
결코,MAG,28
하필,MAG,28
요즘,MAG,28
자꾸만,MAG,28
스르륵,MAG,28
도,NNB,28
허공,NNG,28
비바람,NNG,28
벌,NNG,28
말씀,NNG,28
오후,NNG,28
냄새,NNG,28
행운,NNG,28
가지,NNG,28
금,NNG,28
파티,NNG,28
여,NNG,28
실망,NNG,28
늪,NNG,28
꼬마,NNG,28
빈자리,NNG,28
지구,NNG,28
재촉,NNG,28
서툰,NNG,28
싸움,NNG,28
성격,NNG,28
떡볶이,NNG,28
비참,NNG,28
제자리,NNG,28
클럽,NNG,28
챔피언,NNG,28
꿈,NNP,28
알,NNP,28
어데,NP,28
morning,SL,28
moon,SL,28
forget,SL,28
no,SL,28
wish,SL,28
ai,SL,28
soul,SL,28
door,SL,28
shock,SL,28
close,SL,28
looking,SL,28
hallo,SL,28
dat,SL,28
mma,SL,28
vvs,SL,28
"""",SSC,28
겹,VA,28
머나멀,VA,28
변함없,VA,28
멋있,VA,28
지나치,VA,28
시원하,VA,28
시키,VV,28
주저앉,VV,28
죽이,VV,28
여기,VV,28
둘러보,VV,28
뻗,VV,28
떠들,VV,28
받아들이,VV,28
뒤집,VV,28
헷갈리,VV,28
도망치,VV,28
환,XR,28
예예,IC,27
행여,MAG,27
과연,MAG,27
똑바로,MAG,27
그렇지만,MAJ,27
저런,MM,27
등,NNB,27
아들,NNG,27
알,NNG,27
빗소리,NNG,27
비행기,NNG,27
기타,NNG,27
애기,NNG,27
재미,NNG,27
봄비,NNG,27
물거품,NNG,27
풍선,NNG,27
내,NNG,27
구석,NNG,27
박수,NNG,27
지,NNG,27
계속,NNG,27
경험,NNG,27
게임,NNG,27
사랑이란,NNP,27
인,NNP,27
일곱,NR,27
free,SL,27
x,SL,27
people,SL,27
jump,SL,27
hip,SL,27
last,SL,27
with,SL,27
luv,SL,27
nobody,SL,27
fire,SL,27
ay,SL,27
새파랗,VA,27
어색하,VA,27
익숙하,VA,27
조이,VV,27
닳,VV,27
스며들,VV,27
부풀,VV,27
계시,VV,27
신나,VV,27
얼어붙,VV,27
헤,VV,27
뒤척이,VV,27
허,VV,27
길들이,VV,27
비,XPN,27
소서,EC,26
우와,IC,26
저기,MAG,26
또다시,MAG,26
만약,MAG,26
어느덧,MAG,26
여태,MAG,26
일단,MAG,26
맨날,MAG,26
꽃송이,NNG,26
가로수,NNG,26
빌딩,NNG,26
버스,NNG,26
소나기,NNG,26
타인,NNG,26
자연,NNG,26
학교,NNG,26
비교,NNG,26
정리,NNG,26
다행,NNG,26
열,NNG,26
침대,NNG,26
뜨거,NNP,26
y,SL,26
bit,SL,26
yall,SL,26
mean,SL,26
feeling,SL,26
smile,SL,26
sad,SL,26
anymore,SL,26
stars,SL,26
too,SL,26
hellow,SL,26
simon,SL,26
재미없,VA,26
서투르,VA,26
날아오,VV,26
멀,VV,26
스미,VV,26
베,VV,26
잇,VV,26
찌,VV,26
따라서,VV,26
뛰어가,VV,26
앓,VV,26
앞서,VV,26
이,VV,26
불태우,VV,26
자라나,VV,26
들뜨,VV,26
낫,VV,26
놓아주,VV,26
디,EC,25
군요,EF,25
ᆫ걸요,EF,25
는다는,ETM,25
잔,ETM,25
아니야,IC,25
를,JX,25
고이,MAG,25
영영,MAG,25
이리저리,MAG,25
힘없이,MAG,25
아낌없이,MAG,25
나름,NNB,25
신사,NNG,25
절,NNG,25
촌,NNG,25
까닭,NNG,25
곡,NNG,25
시집,NNG,25
사,NNG,25
강산,NNG,25
꼴,NNG,25
찬바람,NNG,25
난,NNG,25
보석,NNG,25
바늘,NNG,25
마찬가지,NNG,25
생일,NNG,25
꿈결,NNG,25
어린애,NNG,25
생애,NNG,25
확인,NNG,25
붐,NNG,25
아저씨,NNG,25
베개,NNG,25
온기,NNG,25
버릇,NNG,25
보이,NNG,25
점핑,NNP,25
링링,NNP,25
얘,NP,25
paradise,SL,25
style,SL,25
far,SL,25
is,SL,25
liar,SL,25
then,SL,25
chan,SL,25
ice,SL,25
lookin,SL,25
heaven,SL,25
amoled,SL,25
falling,SL,25
baaam,SL,25
dda,SL,25
목마르,VA,25
쓰리,VA,25
재밌,VA,25
살리,VV,25
밝,VV,25
내려가,VV,25
뒤돌아보,VV,25
부딪치,VV,25
화내,VV,25
물들이,VV,25
쓰이,VV,25
어긋나,VV,25
외우,VV,25
사귀,VV,25
빌리,VV,25
건드리,VV,25
울적,XR,25
만만,XR,25
ᆫ다며,EC,24
래,EF,24
자는,ETM,24
어어,IC,24
아무래도,MAG,24
마음대로,MAG,24
오래오래,MAG,24
한참,MAG,24
시간,NNB,24
벗,NNG,24
지옥,NNG,24
대가,NNG,24
댄스,NNG,24
질문,NNG,24
레,NNG,24
만족,NNG,24
자신감,NNG,24
한계,NNG,24
삐리빠빠,NNP,24
넷,NR,24
수백,NR,24
my,SL,24
flow,SL,24
nineteen,SL,24
yah,SL,24
drop,SL,24
win,SL,24
power,SL,24
after,SL,24
yea,SL,24
sick,SL,24
louder,SL,24
her,SL,24
maybe,SL,24
zoom,SL,24
bang,SL,24
nanana,SL,24
whip,SL,24
고프,VA,24
가쁘,VA,24
해맑,VA,24
낡,VA,24
파고들,VV,24
묶,VV,24
맡,VV,24
떠가,VV,24
붉히,VV,24
찾아내,VV,24
숨죽이,VV,24
미루,VV,24
겁내,VV,24
공허,XR,24
대,XSV,24
으러,EC,23
ᆯ라고,EC,23
아아아아아,IC,23
여기,MAG,23
영,MAG,23
훌쩍,MAG,23
일부러,MAG,23
울컥,MAG,23
뿜뿜,MAG,23
그러면,MAJ,23
총각,NNG,23
빗방울,NNG,23
다,NNG,23
황혼,NNG,23
철새,NNG,23
돌담,NNG,23
뱅,NNG,23
인기,NNG,23
가,NNG,23
개,NNG,23
적,NNG,23
시인,NNG,23
낭만,NNG,23
콩,NNG,23
끈,NNG,23
주인,NNG,23
하루하루,NNG,23
거품,NNG,23
기준,NNG,23
완전,NNG,23
가능,NNG,23
대체,NNG,23
불편,NNG,23
핸드폰,NNG,23
인디언,NNG,23
찌릿,NNG,23
모나리자,NNP,23
saw,SL,23
let,SL,23
till,SL,23
line,SL,23
need,SL,23
bring,SL,23
family,SL,23
ayo,SL,23
wrong,SL,23
lose,SL,23
walkin,SL,23
darling,SL,23
cool,SL,23
shawty,SL,23
dupa,SL,23
tempo,SL,23
nananananana,SL,23
vibe,SL,23
fake,SL,23
6,SN,23
"""",SSO,23
서툴,VA,23
부질없,VA,23
초라하,VA,23
맛있,VA,23
심,VV,23
트,VV,23
펼쳐지,VV,23
날아오르,VV,23
튕기,VV,23
맨,XPN,23
거리,XSV,23
노라,EC,22
도,EC,22
요,EF,22
자던,ETM,22
어어어,IC,22
캄캄,MAG,22
간절히,MAG,22
일찍,MAG,22
물론,MAG,22
분명히,MAG,22
흔들,MAG,22
반짝,MAG,22
간,NNB,22
달,NNB,22
한,NNG,22
재,NNG,22
성,NNG,22
기약,NNG,22
찻잔,NNG,22
모퉁이,NNG,22
발견,NNG,22
가게,NNG,22
향,NNG,22
왼쪽,NNG,22
올해,NNG,22
거지,NNG,22
틀,NNG,22
거부,NNG,22
꿀,NNG,22
막걸리,NNG,22
빙수,NNG,22
갑순이,NNP,22
두밥,NNP,22
호옹,NNP,22
now,SL,22
check,SL,22
see,SL,22
yours,SL,22
yea,SL,22
shot,SL,22
simple,SL,22
are,SL,22
he,SL,22
hah,SL,22
ladies,SL,22
high,SL,22
replay,SL,22
pretty,SL,22
di,SL,22
eh,SL,22
diggy,SL,22
speak,SL,22
durudu,SL,22
yet,SL,22
숱하,VA,22
둥글,VA,22
뿌리치,VV,22
솟,VV,22
꺾,VV,22
찢,VV,22
찾아보,VV,22
빨개지,VV,22
당기,VV,22
뺏기,VV,22
튀,VV,22
보채,VV,22
장난치,VV,22
헛,XPN,22
아득,XR,22
강,XR,22
당연,XR,22
투성이,XSN,22
ᆫ단다,EC,21
거든,EF,21
오우,IC,21
왜,IC,21
하고,JKB,21
대로,JKB,21
두,JX,21
남몰래,MAG,21
괜시리,MAG,21
비로소,MAG,21
드디어,MAG,21
푹,MAG,21
꼭꼭,MAG,21
자식,NNG,21
순정,NNG,21
바람결,NNG,21
몸매,NNG,21
근심,NNG,21
성공,NNG,21
담,NNG,21
스타,NNG,21
도,NNG,21
음,NNG,21
바닥,NNG,21
가방,NNG,21
방랑자,NNG,21
모자,NNG,21
들판,NNG,21
침,NNG,21
풍경,NNG,21
아이스크림,NNG,21
걸,NNG,21
첫눈,NNG,21
소설,NNG,21
죽음,NNG,21
함성,NNG,21
널,NNG,21
사바,NNG,21
감각,NNG,21
가족,NNG,21
여우,NNG,21
그리워,NNP,21
비야,NNP,21
스타도라,NNP,21
매일,NNP,21
done,SL,21
sound,SL,21
on,SL,21
place,SL,21
four,SL,21
mon,SL,21
gotta,SL,21
same,SL,21
gonna,SL,21
reason,SL,21
lovin,SL,21
cowboy,SL,21
windy,SL,21
sign,SL,21
sad,SL,21
crayon,SL,21
london,SL,21
millions,SL,21
snapping,SL,21
next,SL,21
세,VA,21
따갑,VA,21
더디,VA,21
독하,VA,21
매,VV,21
밤새우,VV,21
까,VV,21
휘날리,VV,21
두르,VV,21
멍들,VV,21
지나오,VV,21
맞서,VV,21
질리,VV,21
치우,VV,21
쩔,VV,21
과분,XR,21
이,XSN,21
ᆯ려고,EC,20
자면,EC,20
ᆸ니까,EF,20
빙,MAG,20
달리,MAG,20
꽤,MAG,20
이제껏,MAG,20
어김없이,MAG,20
째깍,MAG,20
긴긴,MM,20
식,NNB,20
치,NNB,20
간,NNG,20
넥타이,NNG,20
태연,NNG,20
건너,NNG,20
길가,NNG,20
갈래,NNG,20
시대,NNG,20
감기,NNG,20
햇빛,NNG,20
밤거리,NNG,20
이틀,NNG,20
물레,NNG,20
당황,NNG,20
완성,NNG,20
주변,NNG,20
바,NNG,20
가치,NNG,20
신발,NNG,20
인,NNG,20
장면,NNG,20
자극,NNG,20
감옥,NNG,20
가짜,NNG,20
긴장,NNG,20
중독,NNG,20
엔딩,NNG,20
산소,NNG,20
연결,NNG,20
담다디,NNP,20
쇼킹,NNP,20
나,NNP,20
퀸카,NNP,20
구,NR,20
she,SL,20
ymca,SL,20
sun,SL,20
ll,SL,20
shine,SL,20
matter,SL,20
there,SL,20
somebody,SL,20
comes,SL,20
slow,SL,20
right,SL,20
inside,SL,20
sing,SL,20
found,SL,20
memories,SL,20
bravo,SL,20
bell,SL,20
luv,SL,20
genie,SL,20
rocka,SL,20
turn,SL,20
mine,SL,20
madonna,SL,20
poison,SL,20
nah,SL,20
fragile,SL,20
흥겹,VA,20
얄밉,VA,20
따뜻하,VA,20
충분하,VA,20
조르,VV,20
부수,VV,20
서성거리,VV,20
뒤지,VV,20
꼬이,VV,20
이끌,VV,20
물러서,VV,20
이뤄지,VV,20
끼우,VV,20
돕,VV,20
짓밟,VV,20
찢기,VV,20
다정,XR,20
깨끗,XR,20
아찔,XR,20
어떡,XR,20
느냐,EC,19
려거든,EC,19
니깐,EC,19
은데,EF,19
라던,ETM,19
응,IC,19
여보세요,IC,19
이야,IC,19
아이,IC,19
더러,JKB,19
똑똑,MAG,19
무심코,MAG,19
스스로,MAG,19
딩동댕,MAG,19
무척,MAG,19
설마,MAG,19
바삐,MAG,19
톡,MAG,19
도저히,MAG,19
무렵,NNB,19
구경,NNG,19
기차,NNG,19
살짜기,NNG,19
식사,NNG,19
우리,NNG,19
곰,NNG,19
나뭇잎,NNG,19
잎새,NNG,19
종,NNG,19
벤치,NNG,19
형제,NNG,19
여름날,NNG,19
네온,NNG,19
봄바람,NNG,19
눈꽃,NNG,19
라랄라,NNG,19
의자,NNG,19
하,NNG,19
허탈,NNG,19
신비,NNG,19
화분,NNG,19
코뿔소,NNG,19
입장,NNG,19
능력,NNG,19
책임,NNG,19
매너,NNG,19
